145
21
220;107
221;107
222;107
223;107
224;107
220;108
221;108
222;108
223;108
224;108
220;109
221;109
222;109
223;109
224;109
221;110
222;110
223;110
21
1021;116
1022;116
1023;116
1020;117
1021;117
1022;117
1023;117
1024;117
1020;118
1021;118
1022;118
1023;118
1024;118
1020;119
1021;119
1022;119
1023;119
1024;119
1021;120
1022;120
1023;120
21
1724;121
1725;121
1726;121
1723;122
1724;122
1725;122
1726;122
1727;122
1723;123
1724;123
1725;123
1726;123
1727;123
1723;124
1724;124
1725;124
1726;124
1727;124
1724;125
1725;125
1726;125
21
1072;122
1073;122
1074;122
1071;123
1072;123
1073;123
1074;123
1075;123
1071;124
1072;124
1073;124
1074;124
1075;124
1071;125
1072;125
1073;125
1074;125
1075;125
1072;126
1073;126
1074;126
21
336;133
337;133
338;133
335;134
336;134
337;134
338;134
339;134
335;135
336;135
337;135
338;135
339;135
335;136
336;136
337;136
338;136
339;136
336;137
337;137
338;137
21
677;155
678;155
679;155
676;156
677;156
678;156
679;156
680;156
676;157
677;157
678;157
679;157
680;157
676;158
677;158
678;158
679;158
680;158
677;159
678;159
679;159
21
409;159
410;159
411;159
408;160
409;160
410;160
411;160
412;160
408;161
409;161
410;161
411;161
412;161
408;162
409;162
410;162
411;162
412;162
409;163
410;163
411;163
21
1335;165
1336;165
1337;165
1334;166
1335;166
1336;166
1337;166
1338;166
1334;167
1335;167
1336;167
1337;167
1338;167
1334;168
1335;168
1336;168
1337;168
1338;168
1335;169
1336;169
1337;169
21
787;182
788;182
789;182
786;183
787;183
788;183
789;183
790;183
786;184
787;184
788;184
789;184
790;184
786;185
787;185
788;185
789;185
790;185
787;186
788;186
789;186
21
1224;195
1225;195
1226;195
1223;196
1224;196
1225;196
1226;196
1227;196
1223;197
1224;197
1225;197
1226;197
1227;197
1223;198
1224;198
1225;198
1226;198
1227;198
1224;199
1225;199
1226;199
21
321;201
322;201
323;201
320;202
321;202
322;202
323;202
324;202
320;203
321;203
322;203
323;203
324;203
320;204
321;204
322;204
323;204
324;204
321;205
322;205
323;205
21
1469;216
1470;216
1471;216
1468;217
1469;217
1470;217
1471;217
1472;217
1468;218
1469;218
1470;218
1471;218
1472;218
1468;219
1469;219
1470;219
1471;219
1472;219
1469;220
1470;220
1471;220
110
998;235
999;235
1000;235
1001;235
1002;235
1003;235
996;236
997;236
998;236
999;236
1000;236
1001;236
1002;236
1003;236
1004;236
994;237
995;237
996;237
997;237
998;237
999;237
1000;237
1001;237
1002;237
1003;237
1004;237
985;238
986;238
987;238
988;238
989;238
990;238
991;238
992;238
993;238
994;238
995;238
996;238
997;238
998;238
999;238
1000;238
1001;238
1002;238
1003;238
1004;238
984;239
985;239
986;239
987;239
988;239
989;239
990;239
991;239
992;239
993;239
994;239
995;239
996;239
997;239
998;239
999;239
1000;239
1001;239
1002;239
1003;239
984;240
985;240
986;240
987;240
988;240
989;240
990;240
991;240
992;240
993;240
994;240
995;240
996;240
997;240
998;240
999;240
1000;240
984;241
985;241
986;241
987;241
988;241
989;241
990;241
991;241
992;241
993;241
994;241
995;241
996;241
997;241
998;241
985;242
986;242
987;242
988;242
989;242
990;242
991;242
992;242
993;242
994;242
995;242
996;242
21
762;243
763;243
764;243
761;244
762;244
763;244
764;244
765;244
761;245
762;245
763;245
764;245
765;245
761;246
762;246
763;246
764;246
765;246
762;247
763;247
764;247
21
965;243
966;243
967;243
964;244
965;244
966;244
967;244
968;244
964;245
965;245
966;245
967;245
968;245
964;246
965;246
966;246
967;246
968;246
965;247
966;247
967;247
21
1247;260
1248;260
1249;260
1246;261
1247;261
1248;261
1249;261
1250;261
1246;262
1247;262
1248;262
1249;262
1250;262
1246;263
1247;263
1248;263
1249;263
1250;263
1247;264
1248;264
1249;264
21
901;273
902;273
903;273
900;274
901;274
902;274
903;274
904;274
900;275
901;275
902;275
903;275
904;275
900;276
901;276
902;276
903;276
904;276
901;277
902;277
903;277
56
980;276
981;276
982;276
979;277
980;277
981;277
982;277
983;277
978;278
979;278
980;278
981;278
982;278
983;278
977;279
978;279
979;279
980;279
981;279
982;279
983;279
977;280
978;280
979;280
980;280
981;280
982;280
983;280
977;281
978;281
979;281
980;281
981;281
982;281
976;282
977;282
978;282
979;282
980;282
981;282
976;283
977;283
978;283
979;283
980;283
981;283
976;284
977;284
978;284
979;284
980;284
981;284
977;285
978;285
979;285
980;285
21
798;281
799;281
800;281
797;282
798;282
799;282
800;282
801;282
797;283
798;283
799;283
800;283
801;283
797;284
798;284
799;284
800;284
801;284
798;285
799;285
800;285
21
813;284
814;284
815;284
812;285
813;285
814;285
815;285
816;285
812;286
813;286
814;286
815;286
816;286
812;287
813;287
814;287
815;287
816;287
813;288
814;288
815;288
21
560;285
561;285
562;285
559;286
560;286
561;286
562;286
563;286
559;287
560;287
561;287
562;287
563;287
559;288
560;288
561;288
562;288
563;288
560;289
561;289
562;289
21
367;296
368;296
369;296
366;297
367;297
368;297
369;297
370;297
366;298
367;298
368;298
369;298
370;298
366;299
367;299
368;299
369;299
370;299
367;300
368;300
369;300
21
1560;299
1561;299
1562;299
1559;300
1560;300
1561;300
1562;300
1563;300
1559;301
1560;301
1561;301
1562;301
1563;301
1559;302
1560;302
1561;302
1562;302
1563;302
1560;303
1561;303
1562;303
21
1598;307
1599;307
1600;307
1597;308
1598;308
1599;308
1600;308
1601;308
1597;309
1598;309
1599;309
1600;309
1601;309
1597;310
1598;310
1599;310
1600;310
1601;310
1598;311
1599;311
1600;311
21
650;330
651;330
652;330
649;331
650;331
651;331
652;331
653;331
649;332
650;332
651;332
652;332
653;332
649;333
650;333
651;333
652;333
653;333
650;334
651;334
652;334
21
761;338
762;338
763;338
760;339
761;339
762;339
763;339
764;339
760;340
761;340
762;340
763;340
764;340
760;341
761;341
762;341
763;341
764;341
761;342
762;342
763;342
21
967;349
968;349
969;349
966;350
967;350
968;350
969;350
970;350
966;351
967;351
968;351
969;351
970;351
966;352
967;352
968;352
969;352
970;352
967;353
968;353
969;353
21
1748;352
1749;352
1750;352
1747;353
1748;353
1749;353
1750;353
1751;353
1747;354
1748;354
1749;354
1750;354
1751;354
1747;355
1748;355
1749;355
1750;355
1751;355
1748;356
1749;356
1750;356
21
750;357
751;357
752;357
749;358
750;358
751;358
752;358
753;358
749;359
750;359
751;359
752;359
753;359
749;360
750;360
751;360
752;360
753;360
750;361
751;361
752;361
21
1545;359
1546;359
1547;359
1544;360
1545;360
1546;360
1547;360
1548;360
1544;361
1545;361
1546;361
1547;361
1548;361
1544;362
1545;362
1546;362
1547;362
1548;362
1545;363
1546;363
1547;363
21
1776;368
1777;368
1778;368
1775;369
1776;369
1777;369
1778;369
1779;369
1775;370
1776;370
1777;370
1778;370
1779;370
1775;371
1776;371
1777;371
1778;371
1779;371
1776;372
1777;372
1778;372
21
1604;381
1605;381
1606;381
1603;382
1604;382
1605;382
1606;382
1607;382
1603;383
1604;383
1605;383
1606;383
1607;383
1603;384
1604;384
1605;384
1606;384
1607;384
1604;385
1605;385
1606;385
52
1095;390
1096;390
1097;390
1094;391
1095;391
1096;391
1097;391
1098;391
1099;391
1094;392
1095;392
1096;392
1097;392
1098;392
1099;392
1100;392
1101;392
1094;393
1095;393
1096;393
1097;393
1098;393
1099;393
1100;393
1101;393
1102;393
1094;394
1095;394
1096;394
1097;394
1098;394
1099;394
1100;394
1101;394
1102;394
1095;395
1096;395
1097;395
1098;395
1099;395
1100;395
1101;395
1102;395
1097;396
1098;396
1099;396
1100;396
1101;396
1102;396
1099;397
1100;397
1101;397
21
688;395
689;395
690;395
687;396
688;396
689;396
690;396
691;396
687;397
688;397
689;397
690;397
691;397
687;398
688;398
689;398
690;398
691;398
688;399
689;399
690;399
21
804;399
805;399
806;399
803;400
804;400
805;400
806;400
807;400
803;401
804;401
805;401
806;401
807;401
803;402
804;402
805;402
806;402
807;402
804;403
805;403
806;403
21
528;409
529;409
530;409
527;410
528;410
529;410
530;410
531;410
527;411
528;411
529;411
530;411
531;411
527;412
528;412
529;412
530;412
531;412
528;413
529;413
530;413
21
550;412
551;412
552;412
549;413
550;413
551;413
552;413
553;413
549;414
550;414
551;414
552;414
553;414
549;415
550;415
551;415
552;415
553;415
550;416
551;416
552;416
21
1021;420
1022;420
1023;420
1020;421
1021;421
1022;421
1023;421
1024;421
1020;422
1021;422
1022;422
1023;422
1024;422
1020;423
1021;423
1022;423
1023;423
1024;423
1021;424
1022;424
1023;424
21
1412;420
1413;420
1414;420
1411;421
1412;421
1413;421
1414;421
1415;421
1411;422
1412;422
1413;422
1414;422
1415;422
1411;423
1412;423
1413;423
1414;423
1415;423
1412;424
1413;424
1414;424
69
1106;423
1107;423
1108;423
1105;424
1106;424
1107;424
1108;424
1109;424
1110;424
1111;424
1105;425
1106;425
1107;425
1108;425
1109;425
1110;425
1111;425
1112;425
1113;425
1114;425
1115;425
1116;425
1105;426
1106;426
1107;426
1108;426
1109;426
1110;426
1111;426
1112;426
1113;426
1114;426
1115;426
1116;426
1117;426
1106;427
1107;427
1108;427
1109;427
1110;427
1111;427
1112;427
1113;427
1114;427
1115;427
1116;427
1117;427
1107;428
1108;428
1109;428
1110;428
1111;428
1112;428
1113;428
1114;428
1115;428
1116;428
1117;428
1110;429
1111;429
1112;429
1113;429
1114;429
1115;429
1116;429
1117;429
1114;430
1115;430
1116;430
21
193;467
194;467
195;467
192;468
193;468
194;468
195;468
196;468
192;469
193;469
194;469
195;469
196;469
192;470
193;470
194;470
195;470
196;470
193;471
194;471
195;471
21
898;488
899;488
900;488
897;489
898;489
899;489
900;489
901;489
897;490
898;490
899;490
900;490
901;490
897;491
898;491
899;491
900;491
901;491
898;492
899;492
900;492
21
1934;496
1935;496
1936;496
1933;497
1934;497
1935;497
1936;497
1937;497
1933;498
1934;498
1935;498
1936;498
1937;498
1933;499
1934;499
1935;499
1936;499
1937;499
1934;500
1935;500
1936;500
66
1488;498
1489;498
1490;498
1487;499
1488;499
1489;499
1490;499
1491;499
1487;500
1488;500
1489;500
1490;500
1491;500
1487;501
1488;501
1489;501
1490;501
1491;501
1487;502
1488;502
1489;502
1490;502
1491;502
1492;502
1487;503
1488;503
1489;503
1490;503
1491;503
1492;503
1488;504
1489;504
1490;504
1491;504
1492;504
1493;504
1488;505
1489;505
1490;505
1491;505
1492;505
1493;505
1488;506
1489;506
1490;506
1491;506
1492;506
1493;506
1489;507
1490;507
1491;507
1492;507
1493;507
1489;508
1490;508
1491;508
1492;508
1493;508
1489;509
1490;509
1491;509
1492;509
1493;509
1490;510
1491;510
1492;510
21
1055;501
1056;501
1057;501
1054;502
1055;502
1056;502
1057;502
1058;502
1054;503
1055;503
1056;503
1057;503
1058;503
1054;504
1055;504
1056;504
1057;504
1058;504
1055;505
1056;505
1057;505
21
1303;501
1304;501
1305;501
1302;502
1303;502
1304;502
1305;502
1306;502
1302;503
1303;503
1304;503
1305;503
1306;503
1302;504
1303;504
1304;504
1305;504
1306;504
1303;505
1304;505
1305;505
21
1483;507
1484;507
1485;507
1482;508
1483;508
1484;508
1485;508
1486;508
1482;509
1483;509
1484;509
1485;509
1486;509
1482;510
1483;510
1484;510
1485;510
1486;510
1483;511
1484;511
1485;511
21
1701;510
1702;510
1703;510
1700;511
1701;511
1702;511
1703;511
1704;511
1700;512
1701;512
1702;512
1703;512
1704;512
1700;513
1701;513
1702;513
1703;513
1704;513
1701;514
1702;514
1703;514
21
1292;533
1293;533
1294;533
1291;534
1292;534
1293;534
1294;534
1295;534
1291;535
1292;535
1293;535
1294;535
1295;535
1291;536
1292;536
1293;536
1294;536
1295;536
1292;537
1293;537
1294;537
21
1443;535
1444;535
1445;535
1442;536
1443;536
1444;536
1445;536
1446;536
1442;537
1443;537
1444;537
1445;537
1446;537
1442;538
1443;538
1444;538
1445;538
1446;538
1443;539
1444;539
1445;539
21
1347;541
1348;541
1349;541
1346;542
1347;542
1348;542
1349;542
1350;542
1346;543
1347;543
1348;543
1349;543
1350;543
1346;544
1347;544
1348;544
1349;544
1350;544
1347;545
1348;545
1349;545
21
937;546
938;546
939;546
936;547
937;547
938;547
939;547
940;547
936;548
937;548
938;548
939;548
940;548
936;549
937;549
938;549
939;549
940;549
937;550
938;550
939;550
21
1068;547
1069;547
1070;547
1067;548
1068;548
1069;548
1070;548
1071;548
1067;549
1068;549
1069;549
1070;549
1071;549
1067;550
1068;550
1069;550
1070;550
1071;550
1068;551
1069;551
1070;551
21
1690;549
1691;549
1692;549
1689;550
1690;550
1691;550
1692;550
1693;550
1689;551
1690;551
1691;551
1692;551
1693;551
1689;552
1690;552
1691;552
1692;552
1693;552
1690;553
1691;553
1692;553
122
1042;561
1043;561
1044;561
1045;561
1046;561
1047;561
1048;561
1049;561
1050;561
1051;561
1052;561
1053;561
1041;562
1042;562
1043;562
1044;562
1045;562
1046;562
1047;562
1048;562
1049;562
1050;562
1051;562
1052;562
1053;562
1054;562
1055;562
1040;563
1041;563
1042;563
1043;563
1044;563
1045;563
1046;563
1047;563
1048;563
1049;563
1050;563
1051;563
1052;563
1053;563
1054;563
1055;563
1056;563
1040;564
1041;564
1042;564
1043;564
1044;564
1045;564
1046;564
1047;564
1048;564
1049;564
1050;564
1051;564
1052;564
1053;564
1054;564
1055;564
1056;564
1057;564
1040;565
1041;565
1042;565
1043;565
1044;565
1045;565
1046;565
1047;565
1048;565
1049;565
1050;565
1051;565
1052;565
1053;565
1054;565
1055;565
1056;565
1057;565
1041;566
1042;566
1043;566
1051;566
1052;566
1053;566
1054;566
1055;566
1056;566
1057;566
1058;566
1053;567
1054;567
1055;567
1056;567
1057;567
1058;567
1059;567
1053;568
1054;568
1055;568
1056;568
1057;568
1058;568
1059;568
1053;569
1054;569
1055;569
1056;569
1057;569
1058;569
1059;569
1053;570
1054;570
1055;570
1056;570
1057;570
1058;570
1054;571
1055;571
1056;571
1057;571
79
1497;582
1498;582
1499;582
1500;582
1501;582
1502;582
1503;582
1504;582
1491;583
1492;583
1493;583
1494;583
1495;583
1496;583
1497;583
1498;583
1499;583
1500;583
1501;583
1502;583
1503;583
1504;583
1505;583
1490;584
1491;584
1492;584
1493;584
1494;584
1495;584
1496;584
1497;584
1498;584
1499;584
1500;584
1501;584
1502;584
1503;584
1504;584
1505;584
1490;585
1491;585
1492;585
1493;585
1494;585
1495;585
1496;585
1497;585
1498;585
1499;585
1500;585
1501;585
1502;585
1503;585
1504;585
1505;585
1490;586
1491;586
1492;586
1493;586
1494;586
1495;586
1496;586
1497;586
1498;586
1499;586
1500;586
1501;586
1502;586
1503;586
1504;586
1491;587
1492;587
1493;587
1494;587
1495;587
1496;587
1497;587
1498;587
1499;587
21
696;589
697;589
698;589
695;590
696;590
697;590
698;590
699;590
695;591
696;591
697;591
698;591
699;591
695;592
696;592
697;592
698;592
699;592
696;593
697;593
698;593
21
1602;599
1603;599
1604;599
1601;600
1602;600
1603;600
1604;600
1605;600
1601;601
1602;601
1603;601
1604;601
1605;601
1601;602
1602;602
1603;602
1604;602
1605;602
1602;603
1603;603
1604;603
21
1644;613
1645;613
1646;613
1643;614
1644;614
1645;614
1646;614
1647;614
1643;615
1644;615
1645;615
1646;615
1647;615
1643;616
1644;616
1645;616
1646;616
1647;616
1644;617
1645;617
1646;617
21
581;614
582;614
583;614
580;615
581;615
582;615
583;615
584;615
580;616
581;616
582;616
583;616
584;616
580;617
581;617
582;617
583;617
584;617
581;618
582;618
583;618
21
1460;643
1461;643
1462;643
1459;644
1460;644
1461;644
1462;644
1463;644
1459;645
1460;645
1461;645
1462;645
1463;645
1459;646
1460;646
1461;646
1462;646
1463;646
1460;647
1461;647
1462;647
21
1466;644
1467;644
1468;644
1465;645
1466;645
1467;645
1468;645
1469;645
1465;646
1466;646
1467;646
1468;646
1469;646
1465;647
1466;647
1467;647
1468;647
1469;647
1466;648
1467;648
1468;648
21
1549;692
1550;692
1551;692
1548;693
1549;693
1550;693
1551;693
1552;693
1548;694
1549;694
1550;694
1551;694
1552;694
1548;695
1549;695
1550;695
1551;695
1552;695
1549;696
1550;696
1551;696
21
1705;693
1706;693
1707;693
1704;694
1705;694
1706;694
1707;694
1708;694
1704;695
1705;695
1706;695
1707;695
1708;695
1704;696
1705;696
1706;696
1707;696
1708;696
1705;697
1706;697
1707;697
21
1675;695
1676;695
1677;695
1674;696
1675;696
1676;696
1677;696
1678;696
1674;697
1675;697
1676;697
1677;697
1678;697
1674;698
1675;698
1676;698
1677;698
1678;698
1675;699
1676;699
1677;699
21
681;708
682;708
683;708
680;709
681;709
682;709
683;709
684;709
680;710
681;710
682;710
683;710
684;710
680;711
681;711
682;711
683;711
684;711
681;712
682;712
683;712
21
1219;747
1220;747
1221;747
1218;748
1219;748
1220;748
1221;748
1222;748
1218;749
1219;749
1220;749
1221;749
1222;749
1218;750
1219;750
1220;750
1221;750
1222;750
1219;751
1220;751
1221;751
21
889;759
890;759
891;759
888;760
889;760
890;760
891;760
892;760
888;761
889;761
890;761
891;761
892;761
888;762
889;762
890;762
891;762
892;762
889;763
890;763
891;763
21
1446;767
1447;767
1448;767
1445;768
1446;768
1447;768
1448;768
1449;768
1445;769
1446;769
1447;769
1448;769
1449;769
1445;770
1446;770
1447;770
1448;770
1449;770
1446;771
1447;771
1448;771
21
1370;775
1371;775
1372;775
1369;776
1370;776
1371;776
1372;776
1373;776
1369;777
1370;777
1371;777
1372;777
1373;777
1369;778
1370;778
1371;778
1372;778
1373;778
1370;779
1371;779
1372;779
21
160;778
161;778
162;778
159;779
160;779
161;779
162;779
163;779
159;780
160;780
161;780
162;780
163;780
159;781
160;781
161;781
162;781
163;781
160;782
161;782
162;782
21
521;779
522;779
523;779
520;780
521;780
522;780
523;780
524;780
520;781
521;781
522;781
523;781
524;781
520;782
521;782
522;782
523;782
524;782
521;783
522;783
523;783
21
1994;785
1995;785
1996;785
1993;786
1994;786
1995;786
1996;786
1997;786
1993;787
1994;787
1995;787
1996;787
1997;787
1993;788
1994;788
1995;788
1996;788
1997;788
1994;789
1995;789
1996;789
21
908;799
909;799
910;799
907;800
908;800
909;800
910;800
911;800
907;801
908;801
909;801
910;801
911;801
907;802
908;802
909;802
910;802
911;802
908;803
909;803
910;803
21
1252;811
1253;811
1254;811
1251;812
1252;812
1253;812
1254;812
1255;812
1251;813
1252;813
1253;813
1254;813
1255;813
1251;814
1252;814
1253;814
1254;814
1255;814
1252;815
1253;815
1254;815
21
1363;868
1364;868
1365;868
1362;869
1363;869
1364;869
1365;869
1366;869
1362;870
1363;870
1364;870
1365;870
1366;870
1362;871
1363;871
1364;871
1365;871
1366;871
1363;872
1364;872
1365;872
21
1426;880
1427;880
1428;880
1425;881
1426;881
1427;881
1428;881
1429;881
1425;882
1426;882
1427;882
1428;882
1429;882
1425;883
1426;883
1427;883
1428;883
1429;883
1426;884
1427;884
1428;884
21
1284;908
1285;908
1286;908
1283;909
1284;909
1285;909
1286;909
1287;909
1283;910
1284;910
1285;910
1286;910
1287;910
1283;911
1284;911
1285;911
1286;911
1287;911
1284;912
1285;912
1286;912
21
952;963
953;963
954;963
951;964
952;964
953;964
954;964
955;964
951;965
952;965
953;965
954;965
955;965
951;966
952;966
953;966
954;966
955;966
952;967
953;967
954;967
21
1099;970
1100;970
1101;970
1098;971
1099;971
1100;971
1101;971
1102;971
1098;972
1099;972
1100;972
1101;972
1102;972
1098;973
1099;973
1100;973
1101;973
1102;973
1099;974
1100;974
1101;974
21
1125;977
1126;977
1127;977
1124;978
1125;978
1126;978
1127;978
1128;978
1124;979
1125;979
1126;979
1127;979
1128;979
1124;980
1125;980
1126;980
1127;980
1128;980
1125;981
1126;981
1127;981
21
692;978
693;978
694;978
691;979
692;979
693;979
694;979
695;979
691;980
692;980
693;980
694;980
695;980
691;981
692;981
693;981
694;981
695;981
692;982
693;982
694;982
21
718;1007
719;1007
720;1007
717;1008
718;1008
719;1008
720;1008
721;1008
717;1009
718;1009
719;1009
720;1009
721;1009
717;1010
718;1010
719;1010
720;1010
721;1010
718;1011
719;1011
720;1011
21
1946;1007
1947;1007
1948;1007
1945;1008
1946;1008
1947;1008
1948;1008
1949;1008
1945;1009
1946;1009
1947;1009
1948;1009
1949;1009
1945;1010
1946;1010
1947;1010
1948;1010
1949;1010
1946;1011
1947;1011
1948;1011
21
1607;1014
1608;1014
1609;1014
1606;1015
1607;1015
1608;1015
1609;1015
1610;1015
1606;1016
1607;1016
1608;1016
1609;1016
1610;1016
1606;1017
1607;1017
1608;1017
1609;1017
1610;1017
1607;1018
1608;1018
1609;1018
68
1628;1020
1629;1020
1630;1020
1631;1020
1632;1020
1627;1021
1628;1021
1629;1021
1630;1021
1631;1021
1632;1021
1633;1021
1634;1021
1635;1021
1636;1021
1637;1021
1638;1021
1639;1021
1627;1022
1628;1022
1629;1022
1630;1022
1631;1022
1632;1022
1633;1022
1634;1022
1635;1022
1636;1022
1637;1022
1638;1022
1639;1022
1640;1022
1627;1023
1628;1023
1629;1023
1630;1023
1631;1023
1632;1023
1633;1023
1634;1023
1635;1023
1636;1023
1637;1023
1638;1023
1639;1023
1640;1023
1628;1024
1629;1024
1630;1024
1631;1024
1632;1024
1633;1024
1634;1024
1635;1024
1636;1024
1637;1024
1638;1024
1639;1024
1640;1024
1631;1025
1632;1025
1633;1025
1634;1025
1635;1025
1636;1025
1637;1025
1638;1025
1639;1025
21
824;1022
825;1022
826;1022
823;1023
824;1023
825;1023
826;1023
827;1023
823;1024
824;1024
825;1024
826;1024
827;1024
823;1025
824;1025
825;1025
826;1025
827;1025
824;1026
825;1026
826;1026
21
1965;1026
1966;1026
1967;1026
1964;1027
1965;1027
1966;1027
1967;1027
1968;1027
1964;1028
1965;1028
1966;1028
1967;1028
1968;1028
1964;1029
1965;1029
1966;1029
1967;1029
1968;1029
1965;1030
1966;1030
1967;1030
21
963;1035
964;1035
965;1035
962;1036
963;1036
964;1036
965;1036
966;1036
962;1037
963;1037
964;1037
965;1037
966;1037
962;1038
963;1038
964;1038
965;1038
966;1038
963;1039
964;1039
965;1039
21
1587;1056
1588;1056
1589;1056
1586;1057
1587;1057
1588;1057
1589;1057
1590;1057
1586;1058
1587;1058
1588;1058
1589;1058
1590;1058
1586;1059
1587;1059
1588;1059
1589;1059
1590;1059
1587;1060
1588;1060
1589;1060
21
1324;1067
1325;1067
1326;1067
1323;1068
1324;1068
1325;1068
1326;1068
1327;1068
1323;1069
1324;1069
1325;1069
1326;1069
1327;1069
1323;1070
1324;1070
1325;1070
1326;1070
1327;1070
1324;1071
1325;1071
1326;1071
21
1230;1083
1231;1083
1232;1083
1229;1084
1230;1084
1231;1084
1232;1084
1233;1084
1229;1085
1230;1085
1231;1085
1232;1085
1233;1085
1229;1086
1230;1086
1231;1086
1232;1086
1233;1086
1230;1087
1231;1087
1232;1087
21
1634;1091
1635;1091
1636;1091
1633;1092
1634;1092
1635;1092
1636;1092
1637;1092
1633;1093
1634;1093
1635;1093
1636;1093
1637;1093
1633;1094
1634;1094
1635;1094
1636;1094
1637;1094
1634;1095
1635;1095
1636;1095
21
219;1098
220;1098
221;1098
218;1099
219;1099
220;1099
221;1099
222;1099
218;1100
219;1100
220;1100
221;1100
222;1100
218;1101
219;1101
220;1101
221;1101
222;1101
219;1102
220;1102
221;1102
21
1515;1111
1516;1111
1517;1111
1514;1112
1515;1112
1516;1112
1517;1112
1518;1112
1514;1113
1515;1113
1516;1113
1517;1113
1518;1113
1514;1114
1515;1114
1516;1114
1517;1114
1518;1114
1515;1115
1516;1115
1517;1115
21
1954;1128
1955;1128
1956;1128
1953;1129
1954;1129
1955;1129
1956;1129
1957;1129
1953;1130
1954;1130
1955;1130
1956;1130
1957;1130
1953;1131
1954;1131
1955;1131
1956;1131
1957;1131
1954;1132
1955;1132
1956;1132
21
903;1129
904;1129
905;1129
902;1130
903;1130
904;1130
905;1130
906;1130
902;1131
903;1131
904;1131
905;1131
906;1131
902;1132
903;1132
904;1132
905;1132
906;1132
903;1133
904;1133
905;1133
21
1456;1142
1457;1142
1458;1142
1455;1143
1456;1143
1457;1143
1458;1143
1459;1143
1455;1144
1456;1144
1457;1144
1458;1144
1459;1144
1455;1145
1456;1145
1457;1145
1458;1145
1459;1145
1456;1146
1457;1146
1458;1146
21
1455;1155
1456;1155
1457;1155
1454;1156
1455;1156
1456;1156
1457;1156
1458;1156
1454;1157
1455;1157
1456;1157
1457;1157
1458;1157
1454;1158
1455;1158
1456;1158
1457;1158
1458;1158
1455;1159
1456;1159
1457;1159
21
1151;1159
1152;1159
1153;1159
1150;1160
1151;1160
